Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url
F0003278/2027,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,ORGANIA BIOFUERZA 212 Polvo,"FERTINAGRO ORGANIA, S.L.U.",16/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3909
F0003279/2027,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,ORGANIA BIOFUERZA 441 Pellet,"FERTINAGRO ORGANIA, S.L.U.",16/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3910
F0003280/2027,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,ORGANIA BIOFUERZA 441 Polvo,"FERTINAGRO ORGANIA, S.L.U.",16/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3911
F0003281/2027,Abono órgano-mineral NPK,HUMIFERTAK 30 cs,"FERTINAGRO ORGANIA, S.L.U.",21/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3912
F0003282/2027,Abono órgano-mineral NPK,HUMIFERTAK 32,"FERTINAGRO ORGANIA, S.L.U.",21/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3913
F0003283/2027,Abono órgano-mineral NPK,HUMIFERTAK 38,"FERTINAGRO ORGANIA, S.L.U.",21/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3914
F0003284/2027,Abono órgano-mineral NPK,HUMIFERTAK 54,"FERTINAGRO ORGANIA, S.L.U.",21/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3915
F0003285/2027,Abono órgano-mineral NP,HUMIFERTAK 64,"FERTINAGRO ORGANIA, S.L.U.",21/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3916
F0003286/2027,Abono órgano-mineral NPK,HUMIFERTAK COMPLEX-K,"FERTINAGRO ORGANIA, S.L.U.",21/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3917
F0003414/2028,Abono órgano-mineral NPK,HUMIFERTAK 45 TRIPLE K,"FERTINAGRO ORGANIA, S.L.U.",30/05/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3918
F0003686/2028,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,HUMIBIO 455,"FERTINAGRO ORGANIA, S.L.U.",31/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3921
F0003688/2028,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,HUMIFERTAK PLUS,"FERTINAGRO ORGANIA, S.L.U.",31/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3922
F0002931/2027,Abono órgano-mineral NP líquido con turba,ORGANOLIQ 3-27-0,"FERTINAGRO NUTRIGENIA, S.L.U",08/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3923
F0002932/2027,Abono órgano-mineral NPK líquido con turba,ORGANOLIQ 5-15-5,"FERTINAGRO NUTRIGENIA, S.L.U",08/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3924
F0002933/2027,Abono órgano-mineral NPK líquido con turba,ORGANOLIQ 8-4-8,"FERTINAGRO NUTRIGENIA, S.L.U",08/02/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3925
F0003212/2027,Abono órgano-mineral NK líquido,FERTUSA BIORGANICA LIQUIDA,"FERTINAGRO NUTRIGENIA, S.L.U",22/09/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3926
F0003439/2028,Abono órgano-mineral NK líquido,AGRIMARTIN BIOLOGICO LIQUIDO,"FERTINAGRO NUTRIGENIA, S.L.U",21/03/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3927
F0003440/2028,Abono órgano-mineral NK líquido,FERTIUM BIOLOGIC LIQUID,"FERTINAGRO NUTRIGENIA, S.L.U",21/03/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3928
F0003441/2028,Abono órgano-mineral NK líquido con turba,AGRIMARTIN LIQUIDO CALCIUM,"FERTINAGRO NUTRIGENIA, S.L.U",21/03/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3929
F0003442/2028,Abono órgano-mineral NK líquido con turba,AGRIMARTIN LIQUIDO FERRUM,"FERTINAGRO NUTRIGENIA, S.L.U",21/03/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3930
F0003597/2028,Abono órgano-mineral NK líquido,GEPAVIT BIOLOGICO LIQUIDO,"FERTINAGRO NUTRIGENIA, S.L.U",25/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3931
F0003123/2027,Abono órgano-mineral NPK con turba,AGRIORGAN 5-10-20,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",07/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3932
F0003124/2027,Abono órgano-mineral NPK con turba,AGRIORGAN 5-10-15,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",07/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3933
F0003125/2027,Abono órgano-mineral NPK con turba,AGRIORGAN 8-4-10,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",07/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3934
F0003126/2027,Abono órgano-mineral NPK con turba,AGRIORGAN 10-5-5,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",07/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3935
F0003127/2027,Abono órgano-mineral NPK con turba,AGRIORGAN 4-6-12,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",07/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3936
F0003937/2029,Abono órgano-mineral NK líquido,AON NK,"GRUPO BIAQUI, S.L.",22/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3937
F0003940/2029,Mezcla de microorganismos,BIORADIS SOL,"BIOERA, S.L..U",09/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3940
F0003941/2029,Abono orgánico NK líquido de origen vegetal,SOIL ACTIV NK,"BIORIZON BIOTECH, S.L.",04/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3941
F0003942/2029,Abono órgano-mineral NK líquido,FER ECOLÓGICO,EDYPRO FERTILIZANTES,28/05/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3942
F0003630/2028,Abono orgánico NK líquido de origen vegetal,BN-ORGANIC PLUS,"BIOLÓGICA NATURE, S.L.U.",21/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3944
F0003945/2029,Mezcla de microorganismos,BIORADIS TABLET,"BIOERA, S.L..U",20/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3945
F0003946/2029,Microorganismos no micorrícicos,BACTEL FERT,"BIOERA, S.L..U",25/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3946
F0003947/2029,Abono con microorganismos no micorrícicos,FITOAGROACTIV,"INSTITUTO BIOTECNOLOGICO HEALTHYPLANTS, S.L.",25/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3947
F0003950/2029,Abono órgano-mineral NK líquido,LIGNOVIN,"PLYMAG, S.L.",20/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3950
F0003951/2029,Abono órgano-mineral NK líquido,GALIUM,"PLYMAG, S.L.",09/05/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3951
F0003952/2029,Abono órgano-mineral NK líquido,TRITON,"PLYMAG, S.L.",20/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3952
F0003954/2029,Microorganismos no micorrícicos,RADISANE HORT,"BIOERA, S.L..U",25/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3954
F0003955/2029,Microorganismos no micorrícicos,RADISANE LEÑOS,"BIOERA, S.L..U",10/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3955
F0003957/2029,Abono orgánico NPK de origen animal y vegetal,ORGANIC NITRO 961,"ASCENZA PRODUCTOS PARA AGRICULTURA, S.A.U.",22/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3957
F0003958/2029,Microorganismos no micorrícicos,BACTEL FRUT,"BIOERA, S.L..U",24/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3958
F0003962/2029,Enmienda orgánica húmica,FERTIORMONT SOLIDO PELLET,"FERTILIZANTES ORGANICOS MONTAÑO, S.L.",10/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3962
F0003966/2029,Abono órgano-mineral NPK con lignito o leonardita,MASSÓ GARDEN Abono Frutales 4.6.12,"COMERCIAL QUÍMICA MASSÓ, S.A.",25/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3966
F0003967/2029,Abono órgano-mineral NPK con lignito o leonardita,MASSÓ GARDEN Abono Huerta 4.6.12,"COMERCIAL QUÍMICA MASSÓ, S.A.",25/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3967
F0003971/2029,Microorganismos no micorrícicos,BACTIFOL,"BIOERA, S.L..U",30/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3971
F0003979/2029,Abono orgánico NK líquido de origen vegetal,MO ORGANIC 45,"PROHINOSA AGRO, S.L.",22/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3979
F0003986/2029,Enmienda orgánica Compost,FERTICOMPO STAR PELLET,"NAT COMPO, S.L.",22/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3986
F0003989/2029,Mezcla de microorganismos,BIORADIS DIFUSA,"BIOERA, S.L..U",24/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3989
F0004008/2029,Abono órgano-mineral NK líquido,BETACAL,"AGRICOTEC, S.L.",22/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4008
F0004010/2029,Abono orgánico NK líquido de origen vegetal,AGROFERTILES,"ED & F MAN ESPAÑA, S.A.",22/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4010
F0004018/2029,Abono orgánico NPK de origen animal y vegetal,NOVAFER FUSION ALFA,RECIMAN SOC. COOP.,20/05/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4018
F0004019/2029,Abono orgánico NPK de origen animal y vegetal,NOVAFER FUSION BETA,RECIMAN SOC. COOP.,20/05/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4019
F0004020/2029,Abono orgánico NPK de origen animal y vegetal,NOVAFER FUSION DELTA,RECIMAN SOC. COOP.,29/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4020
F0004021/2029,Abono orgánico NPK de origen animal y vegetal,NOVAFER FUSION GAMMA,RECIMAN SOC. COOP.,29/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4021
F0002896/2027,Abono órgano-mineral NPK,HUMIBIO 567,"FERTINAGRO ORGANIA, S.L.U.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4022
F0004036/2029,Enmienda orgánica Compost de estiércol,COMPOANIMAL,"RECICLAJES DEL BAJO CINCA, S.L.",11/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4036
F0004041/2029,Enmienda orgánica Compost de estiércol,Abono Orgánico Ginés Sola,"GINÉS SOLA ORGÁNICOS, S.L",26/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4041
F0003558/2028,Abono orgánico NK líquido de origen vegetal," GAMA DE PRODUCTOS ""CERES CARBOMAXX""",TIERRAS DEL PALANCIA S.L.U.,14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4045
F0004058/2029,Abono órgano-mineral NPK,FEMAT N,"VESTIBULUM, S.L.",12/12/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4058
F0004062/2029,Abono orgánico NK líquido de origen vegetal,ORGAFYM,"ORGAFYM, S.L.",26/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4062
F0004063/2029,Abono orgánico NK líquido de origen vegetal,PRO-ORGANIC,"FITOSER AGRO, S.L.",26/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4063
F0004064/2029,Enmienda orgánica Compost,INGNIA Compost,"INGNIA, S.L.",12/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4064
F0004069/2029,Abono orgánico NK líquido de origen vegetal,TOLEJA DULL,"ABOFERGANA, S.L.",04/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4069
F0004071/2029,Abono orgánico NPK de origen animal,AGRIFEM PLUS,"ABONOS RECOMSA, S.C.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4071
F0004072/2029,Enmienda orgánica Vermicompost,ORGALOMB S,JOSE ANTONIO PEREZ FERNANDEZ,04/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4072
F0004074/2029,Microorganismos no micorrícicos,CLAMIRADIS,"BIOERA, S.L..U",27/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4074
F0004076/2029,Abono órgano-mineral NPK líquido,MACROGAN 6-12-6,"FOMENTO Y DESARROLLO AGRICOLA, S.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4076
F0004077/2029,Abono órgano-mineral NPK líquido,MACROGAN 12-5-5,"FOMENTO Y DESARROLLO AGRICOLA, S.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4077
F0004078/2029,Abono órgano-mineral NPK líquido,MACROGAN 10-3-5,"FOMENTO Y DESARROLLO AGRICOLA, S.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4078
F0004079/2029,Abono órgano-mineral NPK líquido,MACROGAN 3-20-3,"FOMENTO Y DESARROLLO AGRICOLA, S.L.",25/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4079
F0004083/2030,Abono con microorganismos no micorrícicos,BN-FUSVER,"BIOLÓGICA NATURE, S.L.U.",17/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4083
F0004084/2029,Enmienda orgánica Compost,COMPOST TERRES DE L´EBRE,COPATE,22/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4084
F0004086/2029,Abono orgánico NK líquido de origen vegetal,ECONUTRIENT,"GRUPO BIAQUI, S.L.",04/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4086
F0004091/2029,Enmienda orgánica húmica,COACTYL H,"TIMAC AGRO ESPAÑA, S.A.",24/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4091
F0004098/2029,Enmienda orgánica Compost,COMPOST S4,"COMPOST SEGRIA, S.A.",27/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4098
F0004101/2029,Enmienda orgánica Compost de estiércol,COMPOST OMS,"GRANJA OMS, SCP",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4101
F0004105/2030,Abono con microorganismos no micorrícicos,BN-NOVA,"BIOLÓGICA NATURE, S.L.U.",15/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4105
F0004107/2029,Abono orgánico NK líquido de origen vegetal,FLECOTEC GREEN,"FOMENTO Y DESARROLLO AGRICOLA, S.L.",25/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4107
F0004108/2029,Abono órgano-mineral NK líquido,FULLCAT CALCIO,"ATLÁNTICA AGRÍCOLA, S.A.",24/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4108
F0002831/2026,Abono órgano-mineral NPK líquido,FURDOS,"JILOCA INDUSTRIAL, S.A.",03/10/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4109
F0004110/2029,Abono orgánico NPK de origen animal y vegetal,FORTEC FR-C,"INPROG, S.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4110
F0004115/2029,Abono orgánico NPK de origen animal y vegetal,NUBIECOL ORGANIC-C,"INPROG, S.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4115
F0004124/2029,Enmienda orgánica Compost,RETORNA DEL SUR,FRANCISCO LÓPEZ GARCIA,07/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4124
F0004125/2029,Abono orgánico NPK de origen animal y vegetal,ORGUANO 2-2-2,"NUEVAS TECNOLOGIAS AGRICOLAS, S.L.",25/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4125
F0004128/2029,Micorrizas,AEGIS SYM PASTILLA,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",01/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4128
F0004131/2029,Abono órgano-mineral NPK,ORGANOTERRA 4-6-12,"AGROTERRA FERTILIZANTES, S.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4131
F0004132/2029,Abono órgano-mineral NPK,ORGANOTERRA 5-10-15,"AGROTERRA FERTILIZANTES, S.L.",19/12/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4132
F0004133/2029,Abono órgano-mineral NPK,ORGANOTERRA 5-10-20,"AGROTERRA FERTILIZANTES, S.L.",11/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4133
F0004134/2029,Abono órgano-mineral NPK,ORGANOTERRA 8-16-8,"AGROTERRA FERTILIZANTES, S.L.",11/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4134
F0004135/2029,Abono órgano-mineral NPK,ORGANOTERRA 20-10-10,"AGROTERRA FERTILIZANTES, S.L.",11/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4135
F0004136/2029,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,RENOVATION BIOFUERZA 10P,"FERTINAGRO ORGANIA, S.L.U.",15/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4136
F0004137/2029,Abono órgano-mineral NPK líquido,FULLCAT,"ATLÁNTICA AGRÍCOLA, S.A.",15/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4137
F0003684/2029,Abono orgánico NPK de origen animal,SOLABIOL ABONO UNIVERSAL,"SBM Ciencias para la Vida, S.L",22/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4139
F0003765/2029,Abono órgano-mineral NPK con turba,AGRIORGAN SECURITY 123,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",26/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4140
F0004143/2029,Enmienda orgánica húmica,HUMICOFERT,"ECOFERT SANSOAIN, S.L",29/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4143
F0004144/2029,Abono orgánico NPK de origen animal,OILUR COMPOST,"LARRABE OILOTEGIA, SAT",24/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4144
F0000960/2029,Abono orgánico nitrogenado de origen animal,PROSTIM NF,APC EUROPE S.L.U.,30/10/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4146
F0001192/2030,Abono orgánico NP de origen animal y vegetal,LG 3-3-0,"VALORIZA SERVICIOS MEDIOAMBIENTALES, S.A.",04/09/2009,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4148
F0004149/2029,Abono orgánico NK líquido de origen vegetal,ELAN PLUS,"VIAFERTYSEM, S.L.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4149
F0004150/2029,Abono orgánico NK líquido de origen vegetal,I-HOMUS,"TECNOLOGÍAS AVANZADAS AGRÍCOLAS, S.L.",25/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4150
F0004153/2029,Abono orgánico NK líquido de origen vegetal,ARIORGAN,"TECNOARISER, S.L",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4153
F0004156/2030,Abono órgano-mineral NK con lignito o leonardita,LABINOR 8-0-4,"PRODUCTOS AGRICOLAS MACASA, S.L.",23/01/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4156
F0004158/2029,Enmienda orgánica húmica,NATURGAN ACTIVA PLUS,LABORATORIOS ECONATUR S.L.,22/11/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4158
F0001176/2029,Abono orgánico NK líquido de origen vegetal,ROMBIORGAN BIOLOGICO,"PLYMAG, S.L.",26/08/2009,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4160
F0004163/2030,Abono orgánico NK líquido de origen vegetal,FERCRISA ENERGY,"BIO CRISARA, S.L.",09/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4163
F0004165/2030,Abono órgano-mineral NK,Equinoxe 9-3-12,"NUEVAS TECNOLOGIAS AGRICOLAS, S.L.",07/02/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4165
F0002300/2025,Abono órgano-mineral NPK con lignito o leonardita,LABINOR 6-4-4,"PRODUCTOS AGRICOLAS MACASA, S.L.",09/02/2015,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4170
F0001175/2029,Abono órgano-mineral NK líquido,ROMBIORGAN L 45-22,"PLYMAG, S.L.",02/07/2009,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4171
F0003267/2027,Enmienda orgánica húmica,AGRIMARTIN BIOLOGICO PELLET,"FERTINAGRO ORGANIA, S.L.U.",16/11/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4180
