Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url,Composition
F0003556/2028,Abono órgano-mineral NK líquido,ORGANIHUM CAL-BORO,LABORATORIOS ECONATUR S.L.,14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3556,"2,8% Nitrógeno (N)"
F0003559/2028,Abono órgano-mineral NPK con lignito o leonardita,LABIN 6-12-12,"PRODUCTOS AGRICOLAS MACASA, S.L.",30/05/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3559,"6,0% Nitrógeno (N); 1,0% Hierro (Fe)"
F0003560/2028,Enmienda orgánica Compost,GIRO AMBIENTAL COMPOST,"SERVIAGROC, S.L.",14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3560,"2,2% Nitrógeno (N); 1,2% Fósforo (P); 1,1% Potasio (K)"
F0003561/2028,Abono órgano-mineral NPK líquido,SURINFER MO COMPLEX,"GIFADI FERTILIZANTES, S.A.",27/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3561,"5,5% Nitrógeno (N)"
F0003562/2028,Abono órgano-mineral NPK líquido,SURINFER MO CUAJE,"GIFADI FERTILIZANTES, S.A.",27/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3562,"4,5% Nitrógeno (N)"
F0003563/2028,Abono orgánico NK líquido de origen vegetal,MOSARP,"DISARP, S.A.",05/06/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3563,"2,7% Nitrógeno (N); 5,8% Potasio (K)"
F0003564/2028,Abono orgánico NPK de origen animal y vegetal,FERT-IB,"TECNOLOGIA INDUSTRIAL DEL RECICLAJE IB, S.L.U.",31/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3564,"1,1-4,0% Nitrógeno (N); 1,1-3,0% Fósforo (P); 1,8-4,0% Potasio (K)"
F0003565/2028,Enmienda orgánica Compost,ORGANIC ECO PGL,"BIOCOMPOSTAJES LASO, S.L.",14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3565,"2,5-5,5% Nitrógeno (N); 0,7-3,5% Fósforo (P); 0,5-3,0% Potasio (K)"
F0003566/2028,Enmienda orgánica Compost,ORGANIC ECO PL,"BIOCOMPOSTAJES LASO, S.L.",14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3566,"2,5-5,5% Nitrógeno (N); 0,7-3,5% Fósforo (P); 0,5-3,0% Potasio (K)"
F0003568/2028,Enmienda orgánica Compost,ORGANIC ECO PGS,"BIOCOMPOSTAJES LASO, S.L.",18/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3568,"2,8-5,5% Nitrógeno (N); 0,7-3,0% Fósforo (P); 0,4-2,5% Potasio (K)"
F0003569/2028,Enmienda orgánica Compost,ORGANIC ECO PS,"BIOCOMPOSTAJES LASO, S.L.",14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3569,"2,8-5,5% Nitrógeno (N); 0,7-3,0% Fósforo (P); 0,4-2,5% Potasio (K)"
F0003573/2028,Abono orgánico NPK de origen animal y vegetal,HULOVA ABONO ORGANICO,"AGROHULOVA, S.L.",28/11/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3573,"1,0-3,0% Nitrógeno (N); 2,0-6,0% Fósforo (P); 1,0-4,0% Potasio (K)"
F0003576/2028,Enmienda orgánica Compost,ENMIENDA ORGANICA COMPOST PALLARS JUSSÀ,CONSELL COMARCAL DEL PALLARS JUSSÀ,17/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3576,"2,7% Nitrógeno (N); 2,1% Fósforo (P); 2,0% Potasio (K)"
F0003580/2029,Enmienda orgánica Compost,COMPOST JUAN GRANDE,UTE COMPLEJO AMBIENTAL DE JUAN GRANDE,26/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3580,"1,7-2,3% Nitrógeno (N)"
F0003581/2028,Abono órgano-mineral NK líquido,PRIMULA ,"KERVRAN LABS, S.L.",05/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3581,"2,6% Nitrógeno (N)"
F0003583/2029,Enmienda orgánica Vermicompost,HUMUS DE LOMBRIZ (MUNDO LOMBRIZ),"LUIS FERNANDEZ BRUGOS, S.L.",20/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3583,"2,0% Nitrógeno (N); 1,2% Fósforo (P)"
F0003584/2028,Abono orgánico NPK de origen animal y vegetal,FERTIPLUS,"VAN HET MEER, S.L.",05/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3584,"3,8% Nitrógeno (N); 2,9-3,3% Fósforo (P); 2,8-3,1% Potasio (K)"
F0003586/2028,Enmienda orgánica húmica,BICOENMIENDA,"BIOCOMPOSTAJES ESPAÑOLES, S.L.",17/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3586,
F0000850/2028,Abono orgánico NP de origen animal y vegetal,FERTILIZANTE PARA CESPED,"SOCIEDAD EUROPEA DE INTERCAMBIO DE PRODUCTOS AGRICOLAS, S.A.",08/07/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3588,"9,9% Nitrógeno (N); 3,0% Fósforo (P); 4,4% Potasio (K); 0,5% Hierro (Fe)"
F0000848/2028,Abono orgánico NPK de origen animal y vegetal,FERTILIZANTE HUERTA Y JARDIN,"SOCIEDAD EUROPEA DE INTERCAMBIO DE PRODUCTOS AGRICOLAS, S.A.",08/07/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3589,"7,0% Nitrógeno (N); 3,0% Fósforo (P); 6,0% Potasio (K)"
F0003590/2028,Enmienda orgánica Compost,COMPOST STA,"SERVICIOS TRANSLOGÍSTICOS Y AFINES, S.L.",14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3590,"2,0% Nitrógeno (N); 1,6% Fósforo (P)"
F0003592/2029,Abono orgánico NK líquido de origen vegetal,AGROACTIV PLUS,"VALECO GLOBAL SOLUTIONS, S.L",01/06/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3592,"3,5-4,5% Nitrógeno (N); 1,0-1,8% Fósforo (P); 3,5-5,5% Potasio (K)"
F0003595/2028,Abono órgano-mineral NPK con lignito o leonardita,LABIN 9-3-6 + 2MgO + 4Fe,"PRODUCTOS AGRICOLAS MACASA, S.L.",17/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3595,"9,0% Nitrógeno (N); 4,0% Hierro (Fe)"
F0003598/2028,Abono órgano-mineral NK líquido,ABONO UNIVERSAL NATURAL,"CENTRO ESPECIAL DE EMPLEO IMPULSO, S.L.",25/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3598,"2,0% Nitrógeno (N)"
F0003600/2029,Abono con microorganismos no micorrícicos,FERTIBERIA ABONO NPK CON RIZOBIOS DE EQUILIBRIO 1-2-2,"FERTIBERIA,S.A.",01/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3600,
F0003606/2029,Enmienda orgánica Compost,COMPOST HORNILLOS,U.T.E. LOS HORNILLOS,22/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3606,"1,9% Nitrógeno (N)"
F0003615/2028,Abono orgánico NK líquido de origen vegetal,ORGANIUM,"FERTIMAC AGRO, S.L",14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3615,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003617/2028,Abono orgánico NK líquido de origen vegetal,CROPORGANIUM,"CROPFUTURA, S.L.",25/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3617,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003620/2028,Abono orgánico NK líquido de origen vegetal,AGRI-FER MATERIA ORGÁNICA,"CROPFUTURA, S.L.",20/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3620,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003622/2028,Abono orgánico NK líquido de origen vegetal,CRISTECO MATERIA ORGÁNICA,"CROPFUTURA, S.L.",20/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3622,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003623/2028,Abono orgánico NK líquido de origen vegetal,SUPRAGEO MATERIA ORGÁNICA,"CROPFUTURA, S.L.",20/07/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3623,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003629/2028,Abono órgano-mineral PK,CEALFOSCA,OSCAFOS S.C.,14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3629,"1,0% Nitrógeno (N); 7,5% Fósforo (P); 8,0% Potasio (K)"
F0000792/2028,Enmienda orgánica húmica,AGROLIG,"AGRICHEM, S.A.",06/03/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3631,"1,0% Nitrógeno (N); 0,0% Fósforo (P); 0,0% Potasio (K)"
F0003634/2028,Abono órgano-mineral NK líquido,FER CALCIUM,EDYPRO FERTILIZANTES,05/11/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3634,"8,4% Nitrógeno (N); 3,1% Potasio (K)"
F0003642/2028,Enmienda orgánica Compost vegetal,BIOCOMPOST LA MISERICORDIA,S.C.A. NTRA. SRA. DE LA MISERICORDIA,15/06/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3642,"1,8-2,3% Nitrógeno (N)"
F0003643/2029,Abono orgánico NK líquido de origen vegetal,HORTIT,"LAINCO, S.A.",05/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3643,"5,6% Nitrógeno (N); 3,7% Potasio (K)"
F0003644/2029,Micorrizas,MycoUp,"SYMBORG BUSINESS DEVELOPMENT, S.L.",01/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3644,
F0003645/2029,Micorrizas,Resid HC,"SYMBORG BUSINESS DEVELOPMENT, S.L.",01/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3645,
F0000964/2028,Abono órgano-mineral NK líquido,ORGAMAX NITRO II,"CHEMICROP ESPAÑA, S.L.",30/10/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3646,"10,7% Nitrógeno (N); 0,0% Fósforo (P); 2,0% Potasio (K)"
F0003651/2028,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,FERCRISA BIOSUELO PF,"BIO CRISARA, S.L.",23/11/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3651,"4,0% Nitrógeno (N); 5,0% Fósforo (P); 4,0% Potasio (K)"
F0003652/2028,Abono órgano-mineral NK líquido,Naturfert,ANTONIO SANTIAGO NAVAS,31/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3652,"7,2% Nitrógeno (N); 4,0% Potasio (K)"
F0003653/2029,Abono con microorganismos,ASIR HORTO BIO,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",28/05/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3653,
F0003654/2029,Abono con microorganismos,ASIR HORTO,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",28/05/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3654,
F0003655/2028,Enmienda orgánica Compost,ABONO VIVO PELLET,APAYCACHANA - 6  S.L.,20/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3655,"2,1% Nitrógeno (N); 1,8% Fósforo (P); 4,1% Potasio (K)"
F0000969/2028,Abono orgánico NK líquido de origen vegetal,VITAPLUS,"FITOCROP 2000, S.L.",24/09/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3663,"2,0% Nitrógeno (N); 0,0% Fósforo (P); 4,0% Potasio (K)"
F0003664/2028,Abono orgánico NK líquido de origen vegetal,ORIGAMI RADICULAR,"CHEMICROP ESPAÑA, S.L.",17/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3664,"2,0-4,0% Nitrógeno (N); 3,0-7,0% Potasio (K)"
F0000961/2029,Enmienda orgánica Compost de estiércol,NATUPOST,"ORGANICOS PEDRIN, S.L",24/09/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3665,"1,0% Nitrógeno (N); 1,2% Fósforo (P); 3,0% Potasio (K)"
F0003668/2029,Abono órgano-mineral NK líquido,MEGACTIVE,"VALLE DE FISCAL, S.A",11/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3668,"2,2% Nitrógeno (N)"
F0003670/2028,Abono orgánico NK líquido de origen vegetal,STAR HUMUS,"ZENAGRO, S.L.",28/11/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3670,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0000904/2028,Enmienda orgánica Vermicompost,LOMBEC,"VERMICULTURE INNOVATION, S.L.",14/09/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3671,"0,9-1,9% Nitrógeno (N); 1,6-2,6% Fósforo (P); 1,5-2,5% Potasio (K)"
F0000847/2029,Abono orgánico NK líquido de origen vegetal,BAGABON,"DESTILERIAS COMPOSTELA, S.A.",19/02/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3680,"2,0-3,0% Nitrógeno (N); 1,0-2,0% Fósforo (P); 3,0-4,0% Potasio (K); 0,03% Hierro (Fe)"
F0003690/2029,Abono orgánico NPK de origen animal y vegetal,CODIFEM,"T & B WORLDWIDE MEAT COMPANY, S.L",07/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3690,"1,0-3,0% Nitrógeno (N); 1,0-2,7% Fósforo (P); 1,0-3,4% Potasio (K)"
F0003696/2029,Enmienda orgánica Compost,COMPOST VINTENA PAJA ARROZ,"DEPURACIÓN DE AGUAS DEL MEDITERRANEO, S.L.",10/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3696,
F0000915/2029,Abono orgánico nitrogenado de origen animal,PROTESAN,APC EUROPE S.L.U.,29/10/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3698,"15,2% Nitrógeno (N); 0,0% Fósforo (P); 0,0% Potasio (K)"
F0003701/2029,Enmienda orgánica Compost,GESTORGANIC B,"PLANTA COMPOSTATGE FUMANYA,S.L.",30/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3701,"1,8% Nitrógeno (N); 1,5% Fósforo (P); 0,6% Boro (B)"
F0000970/2030,Enmienda orgánica Compost,FERVO-64,"FERTILITZANTS VOLTREGÁ, S.A. (FERVOSA)",23/10/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3705,"1,5-2,5% Nitrógeno (N); 1,6-2,6% Fósforo (P); 0,039% Cobre (Cu); 0,099% Cinc (Zn)"
F0003711/2029,Abono orgánico NPK de origen animal y vegetal,RENDER ECO,"INDUSTRIAL DE FERTILIZANTES INTEGRALES, S.L. (INFERIN, S.L.)",28/05/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3711,"4,4-5,2% Nitrógeno (N); 2,4-3,0% Fósforo (P); 2,7-3,3% Potasio (K)"
F0003712/2029,Abono orgánico NK líquido de origen vegetal,REX FYM L,"PHEROMONES AND BIOLOGICAL PRODUCTS, S.L.",22/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3712,"2,2% Nitrógeno (N); 4,0% Potasio (K)"
F0003714/2029,Abono órgano-mineral NK,FORTEC-FR,"INPROG, S.L.",10/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3714,"3,0-4,4% Nitrógeno (N); 2,0-5,0% Fósforo (P)"
F0003715/2029,Abono orgánico nitrogenado de origen vegetal,STRESSLESS,"COMERCIAL QUÍMICA MASSÓ, S.A.",04/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3715,"12,0% Nitrógeno (N)"
F0003718/2028,Enmienda orgánica húmica,Final Organic,"EVEN AGRO, S.L.",04/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3718,"4,7% Potasio (K)"
F0003721/2028,Abono orgánico NPK de origen animal y vegetal,FERT-IB (P),"TECNOLOGIA INDUSTRIAL DEL RECICLAJE IB, S.L.U.",18/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3721,"1,3-4,0% Nitrógeno (N); 1,8-3,0% Fósforo (P); 1,8-4,0% Potasio (K)"
F0003726/2028,Abono orgánico NK líquido de origen vegetal,KENVERT VEGETAL,"PLYMAG, S.L.",04/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3726,"3,5% Nitrógeno (N); 3,7% Potasio (K)"
F0003728/2029,Abono orgánico NK líquido de origen vegetal,ORGANIKEM,"GREEN UNIVERSE AGRICULTURE, S.L.",26/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3728,"2,2% Nitrógeno (N); 4,0% Potasio (K)"
F0003729/2029,Abono orgánico NK líquido de origen vegetal,UNIGREEN DUO,"GREEN UNIVERSE AGRICULTURE, S.L.",26/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3729,"3,0% Nitrógeno (N); 4,0% Potasio (K)"
F0003734/2029,Enmienda orgánica húmica,AGROTHAME ORGANITE HÚMICO GEA,"AGROAMB PRODALT, S.L.",10/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3734,
F0003737/2029,Abono órgano-mineral NK líquido,MINERALGOLD FULVIT-PLUS,LABORATORIOS ECONATUR S.L.,18/01/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3737,"10,0% Nitrógeno (N); 3,0% Potasio (K)"
F0003738/2029,Abono órgano-mineral NP,MINERALGOLD 9-6-1,LABORATORIOS ECONATUR S.L.,22/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3738,"9,0% Nitrógeno (N); 6,0% Fósforo (P); 1,0% Potasio (K)"
F0003739/2029,Abono órgano-mineral NPK,MINERALGOLD OPTIMUN AJO,LABORATORIOS ECONATUR S.L.,17/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3739,"7,0% Nitrógeno (N); 10,0% Fósforo (P); 6,0% Potasio (K)"
F0003740/2029,Abono órgano-mineral NPK,MINERALGOLD OPTIMUN OLIVAR,LABORATORIOS ECONATUR S.L.,18/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3740,"15,0% Nitrógeno (N); 5,0% Fósforo (P); 5,0% Potasio (K)"
F0003741/2028,Abono orgánico NK líquido de origen vegetal,VITALGAN L,"QUIMOPROX, S.L.",17/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3741,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003743/2029,Abono orgánico NK líquido de origen vegetal,ORGANIC 40,ARBOLNATURE S.L,07/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3743,"3,0% Nitrógeno (N); 3,0% Potasio (K)"
F0003744/2029,Enmienda orgánica Compost,COMPOBRAVA,"EMACB, S.A.",25/01/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3744,"5,0% Nitrógeno (N); 4,3% Fósforo (P)"
F0003748/2028,Abono orgánico NK líquido de origen vegetal,VITAMAX,"INDUSTRIAS QUÍMICAS FERVALLE, S.L.",31/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3748,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003750/2029,Abono órgano-mineral NPK con lignito o leonardita,LABIN 12-6-8+2MgO+1Fe,"PRODUCTOS AGRICOLAS MACASA, S.L.",05/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3750,"12,0% Nitrógeno (N); 6,0% Fósforo (P); 1,0% Hierro (Fe)"
F0003754/2028,Abono orgánico NK líquido de origen vegetal,PROVIG EcoAmin,AGRO GM S.L,05/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3754,"3,0% Nitrógeno (N); 6,0% Potasio (K)"
F0001132/2029,Abono órgano-mineral NPK líquido,G-30 GERMINATOR,"AGRO ORGANICOS DEL MEDITERRANEO, S.L.",16/06/2009,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3756,"8,5% Nitrógeno (N); 2,4% Fósforo (P); 2,2% Potasio (K)"
F0001001/2029,Abono orgánico NK líquido de origen vegetal,ECODUNG L,"AGRIBECO, S.L.",27/11/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3759,"2,6% Nitrógeno (N); 0,0% Fósforo (P); 6,3% Potasio (K)"
F0000761/2028,Abono orgánico NK líquido de origen vegetal,MOLEX,"JILOCA INDUSTRIAL, S.A.",08/02/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3761,"2,0-4,5% Nitrógeno (N); 0,0% Fósforo (P); 4,0-7,0% Potasio (K)"
F0003762/2029,Enmienda orgánica Vermicompost,HUMUS DE LOMBRIZ,"HUMOECO, S.L.",18/01/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3762,"1,8% Nitrógeno (N); 1,4% Fósforo (P); 3,4% Potasio (K)"
F0000977/2029,Abono órgano-mineral NK líquido,MATER MIX,"AGRIBECO, S.L.",19/12/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3763,"2,0% Nitrógeno (N); 0,0% Fósforo (P); 4,0% Potasio (K); 0,1% Hierro (Fe); 0,05% Manganeso (Mn); 0,015% Cinc (Zn)"
F0003764/2029,Abono órgano-mineral NPK con lignito o leonardita,ORGANOGEN NPK C,"AGRIBECO, S.L.",20/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3764,"4,0-8,0% Nitrógeno (N)"
F0003767/2029,Abono orgánico NPK de origen animal y vegetal,COMPLUS ORGÁNICO-B,COMPLUS REGENERACIÓN AMBIENTAL S.L,25/01/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3767,"1,5-3,2% Nitrógeno (N); 1,0-2,0% Fósforo (P); 2,0-3,8% Potasio (K)"
F0003768/2029,Enmienda orgánica Compost,COMPLUS COMPOST-B,COMPLUS REGENERACIÓN AMBIENTAL S.L,25/01/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3768,"1,5-3,2% Nitrógeno (N); 1,0-2,0% Fósforo (P); 2,0-3,8% Potasio (K)"
F0003775/2028,Abono orgánico NK líquido de origen vegetal,MERIORGAN,"QUIMICAS MERISTEM,S.L.",20/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3775,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003777/2029,Abono orgánico NK líquido de origen vegetal,EMSAFUL,"EMSA TECNOLOGÍA QUÍMICA, S.A.U.",18/01/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3777,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003778/2029,Abono orgánico NK líquido de origen vegetal,VELLHUMUS,VELLSAM MATERIAS BIOACTIVAS,11/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3778,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003485/2028,Abono orgánico NK líquido de origen vegetal,Natura Beta,FERCAMPO SAU - GRUPO FERTIBERIA,30/05/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3785,"3,0% Nitrógeno (N); 4,7% Potasio (K)"
F0001006/2029,Abono orgánico NK líquido de origen vegetal,FULVITAL,"FRANCISCO R. ARTAL, S.L.",20/11/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3789,"2,0% Nitrógeno (N); 0,0% Fósforo (P); 4,0% Potasio (K)"
F0003790/2029,Abono órgano-mineral NPK con lignito o leonardita,ORGANOGEN NPK A,"AGRIBECO, S.L.",20/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3790,"4,0-7,0% Nitrógeno (N)"
F0003792/2029,Abono órgano-mineral NPK con lignito o leonardita,ORGANOGEN NPK B,"AGRIBECO, S.L.",20/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3792,"5,0-9,0% Nitrógeno (N)"
F0003794/2029,Abono órgano-mineral NPK líquido,AGRIBECO NPK MO,"AGRIBECO, S.L.",27/03/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3794,"4,0-16,0% Nitrógeno (N); 12,0-36,0% Potasio (K)"
F0000978/2029,Enmienda orgánica húmica,AGRIGEN Fe,"AGRIBECO, S.L.",30/10/2008,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=3799,"2,3% Nitrógeno (N); 1,3% Fósforo (P); 2,6% Potasio (K); 2,1% Hierro (Fe)"
